order_id,customer_id,order_date,order_status,payment_method
3245,471,2023-02-13,Completed,Wallet
3246,412,2023-08-21,Completed,UPI
3247,416,2023-08-02,Completed,Net Banking
3248,752,2024-04-16,Completed,Net Banking
3249,475,2024-02-02,Completed,UPI
3250,682,2023-11-30,Completed,Debit Card
3251,211,2024-06-26,Completed,Debit Card
3252,583,2023-07-15,Completed,Wallet
3253,475,2024-01-08,Cancelled,Net Banking
3254,660,2024-01-19,Completed,Debit Card
3255,145,2024-02-07,Completed,Credit Card
3256,668,2024-07-09,Completed,UPI
3257,423,2024-09-30,Completed,Debit Card
3258,346,2023-08-11,Cancelled,Debit Card
3259,394,2024-11-06,Cancelled,Net Banking
3260,454,2023-07-04,Completed,Debit Card
3261,582,2024-01-31,Completed,UPI
3262,577,2024-11-27,Completed,Net Banking
3263,203,2024-08-11,Completed,Net Banking
3264,480,2023-11-21,Completed,Debit Card
3265,324,2024-05-13,Cancelled,Wallet
3266,753,2024-06-27,Completed,Credit Card
3267,88,2023-03-08,Completed,Credit Card
3268,340,2023-02-24,Completed,UPI
3269,208,2024-01-01,Completed,Debit Card
3270,68,2023-11-11,Completed,Wallet
3271,598,2023-11-20,Completed,Net Banking
3272,721,2023-12-13,Completed,UPI
3273,104,2023-11-07,Cancelled,Debit Card
3274,168,2023-06-05,Completed,Credit Card
3275,634,2024-06-29,Completed,Debit Card
3276,566,2024-07-29,Completed,UPI
3277,117,2023-09-13,Completed,Net Banking
3278,774,2023-04-10,Completed,Debit Card
3279,485,2024-01-26,Completed,Net Banking
3280,786,2023-06-24,Completed,Wallet
3281,452,2024-01-07,Cancelled,Wallet
3282,459,2023-07-06,Completed,Net Banking
3283,581,2024-11-18,Completed,UPI
3284,379,2023-03-29,Completed,Debit Card
3285,640,2023-05-19,Completed,Net Banking
3286,114,2023-06-03,Completed,UPI
3287,729,2023-10-27,Completed,UPI
3288,507,2024-09-09,Completed,Wallet
3289,428,2024-08-27,Completed,UPI
3290,197,2023-09-16,Cancelled,UPI
3291,25,2024-06-16,Completed,UPI
3292,54,2023-06-20,Completed,UPI
3293,460,2023-09-27,Completed,UPI
3294,280,2023-02-11,Completed,Credit Card
3295,565,2023-12-07,Completed,Debit Card
3296,11,2024-10-01,Cancelled,Credit Card
3297,390,2023-11-06,Completed,Net Banking
3298,398,2024-01-25,Completed,UPI
3299,344,2024-01-20,Completed,Wallet
3300,417,2024-03-10,Completed,Debit Card
3301,737,2023-12-21,Completed,Wallet
3302,501,2023-07-17,Completed,UPI
3303,461,2023-03-27,Completed,UPI
3304,117,2024-06-05,Completed,Debit Card
3305,249,2023-04-20,Completed,Debit Card
3306,67,2024-01-18,Completed,Wallet
3307,798,2023-08-31,Completed,Credit Card
3308,741,2023-01-10,Completed,UPI
3309,73,2024-09-24,Completed,Wallet
3310,472,2024-10-03,Completed,Credit Card
3311,125,2024-09-19,Completed,Debit Card
3312,764,2023-07-24,Completed,Debit Card
3313,736,2023-04-04,Completed,Credit Card
3314,703,2024-03-19,Completed,Debit Card
3315,735,2023-02-21,Completed,Net Banking
3316,641,2023-11-25,Cancelled,Debit Card
3317,203,2024-05-02,Completed,Wallet
3318,481,2023-07-10,Completed,Wallet
3319,454,2023-03-04,Completed,Wallet
3320,82,2023-01-07,Completed,Debit Card
3321,148,2023-09-27,Cancelled,Wallet
3322,717,2023-07-13,Completed,Credit Card
3323,192,2023-07-12,Completed,Debit Card
3324,405,2023-06-16,Cancelled,UPI
3325,423,2024-09-07,Cancelled,UPI
3326,437,2023-08-12,Completed,UPI
3327,544,2023-09-04,Completed,UPI
3328,773,2023-10-16,Completed,Credit Card
3329,65,2023-03-05,Completed,UPI
3330,635,2023-03-03,Completed,Credit Card
3331,783,2024-11-21,Completed,Credit Card
3332,91,2024-11-21,Completed,Wallet
3333,715,2024-01-06,Cancelled,Credit Card
3334,269,2024-08-05,Completed,Net Banking
3335,761,2024-01-02,Completed,UPI
3336,308,2024-05-26,Completed,UPI
3337,763,2024-07-13,Completed,Debit Card
3338,175,2024-08-24,Completed,UPI
3339,477,2024-02-24,Completed,UPI
3340,475,2024-02-17,Completed,Net Banking
3341,146,2023-06-06,Completed,Net Banking
3342,143,2023-01-26,Completed,Net Banking
3343,153,2024-10-09,Completed,UPI
3344,445,2023-01-15,Completed,Debit Card
3345,189,2024-08-30,Completed,Credit Card
3346,401,2023-01-17,Completed,Debit Card
3347,346,2023-10-05,Completed,Credit Card
3348,402,2024-05-24,Completed,UPI
3349,285,2024-07-16,Completed,Debit Card
3350,622,2024-05-13,Completed,Net Banking
3351,164,2024-03-21,Completed,Credit Card
3352,109,2023-12-28,Completed,UPI
3353,623,2024-05-03,Completed,Debit Card
3354,532,2023-08-29,Completed,Debit Card
3355,503,2024-03-02,Completed,UPI
3356,163,2024-10-08,Completed,UPI
3357,634,2024-12-01,Completed,Wallet
3358,614,2023-05-05,Completed,Wallet
3359,350,2023-10-16,Completed,Debit Card
3360,579,2024-01-14,Completed,Credit Card
3361,458,2023-01-19,Completed,Net Banking
3362,215,2023-09-10,Completed,Debit Card
3363,650,2023-11-17,Completed,UPI
3364,349,2024-07-22,Cancelled,UPI
3365,131,2023-07-19,Completed,Wallet
3366,726,2023-08-23,Cancelled,Wallet
3367,256,2023-08-31,Completed,Wallet
3368,20,2024-04-26,Completed,Wallet
3369,394,2023-04-08,Completed,Wallet
3370,84,2023-11-26,Cancelled,Net Banking
3371,618,2024-04-18,Completed,Credit Card
3372,399,2024-04-05,Completed,UPI
3373,373,2023-05-27,Completed,Net Banking
3374,229,2023-09-10,Completed,UPI
3375,636,2023-12-31,Completed,Wallet
3376,280,2023-05-30,Completed,Net Banking
3377,620,2023-11-18,Cancelled,Debit Card
3378,193,2024-10-23,Cancelled,Wallet
3379,303,2023-05-04,Completed,Debit Card
3380,517,2024-06-20,Completed,Debit Card
3381,434,2024-01-21,Completed,UPI
3382,210,2023-09-25,Completed,UPI
3383,30,2023-01-26,Completed,Credit Card
3384,477,2024-01-13,Completed,Net Banking
3385,392,2024-10-02,Cancelled,Debit Card
3386,455,2024-08-31,Completed,Credit Card
3387,467,2023-10-08,Completed,Debit Card
3388,465,2024-09-13,Completed,Debit Card
3389,132,2024-08-23,Completed,Credit Card
3390,54,2023-05-07,Completed,Wallet
3391,378,2024-05-03,Completed,UPI
3392,564,2024-01-20,Completed,Net Banking
3393,332,2024-10-23,Completed,Debit Card
3394,628,2023-12-01,Completed,UPI
3395,580,2023-11-28,Cancelled,Credit Card
3396,58,2024-06-07,Completed,Net Banking
3397,70,2023-03-07,Completed,Debit Card
3398,536,2023-04-15,Completed,Debit Card
3399,773,2023-04-05,Completed,UPI
3400,84,2023-12-13,Completed,UPI
3401,505,2023-03-13,Completed,Wallet
3402,538,2023-03-05,Completed,Net Banking
3403,562,2023-06-08,Completed,Debit Card
3404,163,2024-04-04,Completed,UPI
3405,246,2023-08-21,Completed,Wallet
3406,54,2023-01-25,Completed,Net Banking
3407,44,2023-02-13,Completed,Debit Card
3408,141,2023-06-06,Cancelled,UPI
3409,397,2023-11-27,Completed,Credit Card
3410,784,2024-06-06,Completed,Net Banking
3411,686,2023-01-25,Completed,Wallet
3412,42,2023-03-11,Completed,Wallet
3413,214,2023-02-06,Completed,Wallet
3414,8,2024-05-18,Completed,Credit Card
3415,377,2024-08-18,Cancelled,Debit Card
3416,218,2024-02-11,Completed,Wallet
3417,643,2023-01-08,Cancelled,UPI
3418,570,2023-09-30,Completed,Wallet
3419,164,2024-02-02,Completed,Wallet
3420,343,2023-09-20,Completed,UPI
3421,403,2023-09-24,Completed,UPI
3422,30,2024-04-07,Completed,Wallet
3423,688,2024-10-29,Cancelled,Net Banking
3424,190,2023-07-29,Completed,Credit Card
3425,110,2024-02-01,Completed,Debit Card
3426,754,2024-08-06,Completed,Debit Card
3427,311,2024-08-30,Completed,Net Banking
3428,664,2023-02-25,Completed,Wallet
3429,223,2023-09-16,Cancelled,Credit Card
3430,13,2023-11-14,Completed,Debit Card
3431,212,2023-12-08,Completed,Net Banking
3432,469,2023-12-02,Completed,Wallet
3433,504,2023-06-19,Completed,Wallet
3434,293,2024-09-03,Completed,Credit Card
3435,110,2024-09-23,Completed,Credit Card
3436,52,2024-09-26,Completed,UPI
3437,311,2023-01-01,Completed,Net Banking
3438,164,2024-08-04,Completed,Credit Card
3439,221,2024-01-12,Completed,Net Banking
3440,78,2024-01-17,Completed,Net Banking
3441,23,2024-10-31,Completed,Credit Card
3442,310,2023-05-03,Completed,UPI
3443,210,2024-04-12,Completed,Credit Card
3444,179,2024-05-02,Completed,Credit Card
3445,743,2023-03-30,Completed,Net Banking
3446,712,2024-08-16,Cancelled,UPI
3447,24,2023-10-04,Cancelled,Net Banking
3448,749,2023-03-06,Completed,Debit Card
3449,408,2023-03-08,Completed,Credit Card
3450,510,2023-02-08,Completed,Net Banking
3451,180,2024-02-27,Completed,Wallet
3452,673,2023-02-15,Completed,UPI
3453,737,2023-10-16,Completed,Debit Card
3454,25,2023-10-01,Completed,Debit Card
3455,707,2023-08-29,Completed,Credit Card
3456,46,2024-10-27,Cancelled,Net Banking
3457,720,2024-07-26,Completed,Debit Card
3458,294,2023-02-18,Completed,Credit Card
3459,377,2024-09-04,Completed,Net Banking
3460,168,2024-07-11,Completed,UPI
3461,554,2024-07-18,Completed,UPI
3462,356,2024-10-16,Completed,Debit Card
3463,412,2024-08-17,Completed,Net Banking
3464,786,2023-12-22,Completed,Debit Card
3465,770,2024-11-19,Completed,Wallet
3466,369,2024-02-22,Completed,Credit Card
3467,260,2024-09-08,Completed,UPI
3468,661,2024-01-03,Completed,Net Banking
3469,697,2024-07-06,Completed,Credit Card
3470,519,2023-12-18,Completed,Wallet
3471,554,2023-12-16,Completed,Wallet
3472,211,2023-05-23,Completed,Credit Card
3473,115,2024-03-05,Cancelled,Wallet
3474,533,2023-02-12,Completed,Wallet
3475,261,2023-01-05,Cancelled,Debit Card
3476,701,2023-08-21,Completed,Net Banking
3477,334,2023-04-30,Completed,Wallet
3478,536,2024-02-09,Completed,Debit Card
3479,360,2024-08-13,Completed,Credit Card
3480,656,2023-08-20,Completed,Debit Card
3481,734,2023-07-12,Completed,Wallet
3482,508,2023-04-21,Completed,Credit Card
3483,248,2023-11-10,Completed,UPI
3484,555,2023-08-03,Completed,Debit Card
3485,17,2023-01-25,Completed,UPI
3486,213,2023-05-04,Completed,Credit Card
3487,260,2023-03-10,Completed,Credit Card
3488,367,2024-03-08,Completed,Credit Card
3489,308,2024-09-03,Completed,Net Banking
3490,214,2024-01-19,Completed,Net Banking
3491,604,2024-09-26,Completed,Wallet
3492,43,2024-08-30,Completed,Credit Card
3493,328,2024-05-26,Completed,Credit Card
3494,718,2023-09-19,Completed,Net Banking
3495,789,2024-07-05,Completed,Net Banking
3496,636,2024-08-24,Completed,Net Banking
3497,390,2023-01-28,Completed,Net Banking
3498,487,2023-03-30,Completed,Wallet
3499,85,2023-04-05,Completed,Credit Card
3500,389,2024-04-10,Completed,Debit Card
