transaction_id,user_id,merchant_id,amount,status,transaction_time
8196,409,118,41.93,approved,2024-05-15 19:36:00
8197,1898,11,43.95,approved,2024-02-03 18:47:00
8198,188,92,76.71,approved,2024-06-22 04:41:00
8199,188,1,42.65,approved,2024-03-19 19:40:00
8200,1622,88,138.63,approved,2024-02-12 10:19:00
8201,431,7,190.54,approved,2024-05-10 12:31:00
8202,163,50,190.59,approved,2024-02-28 07:52:00
8203,1281,68,37.9,approved,2024-02-05 01:39:00
8204,975,105,193.89,approved,2024-02-05 22:00:00
8205,1451,64,120.37,approved,2024-04-20 05:17:00
8206,1447,24,18.92,approved,2024-03-26 10:00:00
8207,590,94,57.55,approved,2024-05-03 02:11:00
8208,1213,111,126.1,declined,2024-06-05 17:19:00
8209,126,57,105.86,declined,2024-02-03 15:57:00
8210,1040,1,9.14,approved,2024-01-15 11:35:00
8211,361,26,184.44,approved,2024-02-17 22:12:00
8212,295,113,14.06,approved,2024-04-08 16:01:00
8213,1179,25,149.34,approved,2024-05-07 10:12:00
8214,254,90,29.9,approved,2024-05-18 15:46:00
8215,156,25,325.94,approved,2024-02-04 01:13:00
8216,1738,42,125.16,approved,2024-05-17 16:15:00
8217,467,21,91.62,approved,2024-03-12 20:19:00
8218,1302,108,393.98,approved,2024-04-17 19:50:00
8219,608,77,86.47,approved,2024-03-16 01:17:00
8220,1038,82,5.08,declined,2024-02-21 22:56:00
8221,447,55,40.6,approved,2024-02-15 16:24:00
8222,1689,45,17.54,approved,2024-05-13 21:12:00
8223,494,68,168.74,approved,2024-01-02 06:30:00
8224,1342,114,9.59,approved,2024-06-25 05:51:00
8225,1400,33,15.49,approved,2024-02-21 05:40:00
8226,1545,21,82.33,approved,2024-01-12 18:28:00
8227,127,9,73.01,approved,2024-03-30 21:58:00
8228,705,116,298.15,approved,2024-05-13 10:09:00
8229,124,80,29.38,approved,2024-05-17 13:29:00
8230,1675,56,301.13,approved,2024-01-15 13:18:00
8231,1381,98,5.97,approved,2024-06-12 14:13:00
8232,1467,58,46.42,declined,2024-01-03 04:25:00
8233,1525,87,30.99,approved,2024-01-17 01:29:00
8234,653,76,83.99,approved,2024-05-20 10:14:00
8235,1877,118,178.18,approved,2024-03-06 19:19:00
8236,1430,88,92.15,approved,2024-04-20 05:29:00
8237,1389,9,84.74,approved,2024-04-13 14:52:00
8238,538,94,300.69,approved,2024-06-01 20:48:00
8239,654,58,84.08,approved,2024-03-06 04:37:00
8240,1521,104,229.06,approved,2024-03-28 11:06:00
8241,759,64,28.99,approved,2024-02-24 15:47:00
8242,1564,63,19.26,approved,2024-02-27 01:35:00
8243,1119,96,196.01,approved,2024-02-04 15:22:00
8244,468,76,10.77,approved,2024-02-01 01:09:00
8245,88,89,17.53,approved,2024-03-05 05:49:00
8246,840,60,14.91,approved,2024-06-09 04:40:00
8247,946,42,117.74,approved,2024-06-17 02:35:00
8248,1631,109,23.79,approved,2024-06-21 01:41:00
8249,1992,52,46.95,approved,2024-03-25 09:36:00
8250,1780,116,187.34,approved,2024-03-25 12:57:00
8251,927,20,83.76,declined,2024-01-26 20:46:00
8252,1512,97,53.03,approved,2024-03-11 04:33:00
8253,860,4,75.25,approved,2024-06-07 23:46:00
8254,286,101,111.82,approved,2024-02-27 15:47:00
8255,782,112,24.22,approved,2024-04-25 02:05:00
8256,306,52,553.08,approved,2024-03-07 13:48:00
8257,29,56,20.98,approved,2024-05-24 01:34:00
8258,1675,85,81.94,approved,2024-06-13 19:35:00
8259,354,20,8.04,approved,2024-04-17 22:34:00
8260,1938,24,105.66,approved,2024-02-09 12:03:00
8261,195,3,9.82,approved,2024-03-12 05:34:00
8262,968,20,30.86,approved,2024-02-19 07:32:00
8263,691,26,30.61,approved,2024-01-04 22:43:00
8264,1019,51,44.15,declined,2024-01-29 19:41:00
8265,622,107,29.76,approved,2024-06-22 21:18:00
8266,1749,71,36.95,approved,2024-02-20 13:09:00
8267,467,25,153.38,approved,2024-03-29 13:42:00
8268,1243,93,136.25,approved,2024-03-31 20:45:00
8269,887,56,185.23,approved,2024-06-21 10:57:00
8270,1745,21,8.2,approved,2024-03-29 17:13:00
8271,1985,86,21.93,approved,2024-01-11 21:05:00
8272,724,14,52.82,approved,2024-01-13 04:19:00
8273,1952,42,9.18,approved,2024-05-08 12:39:00
8274,977,78,37.33,approved,2024-02-22 16:03:00
8275,290,31,8.57,approved,2024-04-04 10:30:00
8276,1932,64,49.58,approved,2024-05-26 07:04:00
8277,444,54,93.96,approved,2024-03-30 07:03:00
8278,27,40,20.73,approved,2024-04-24 23:06:00
8279,325,44,49.0,approved,2024-04-24 18:31:00
8280,637,88,24.51,approved,2024-04-22 14:10:00
8281,879,79,75.15,approved,2024-01-23 04:21:00
8282,1227,17,17.36,approved,2024-04-06 10:01:00
8283,578,44,36.32,approved,2024-05-11 22:30:00
8284,765,104,124.55,approved,2024-05-05 08:09:00
8285,1770,17,18.25,approved,2024-03-08 06:39:00
8286,1158,61,47.51,declined,2024-01-12 11:47:00
8287,37,58,33.72,approved,2024-03-08 08:35:00
8288,855,32,61.31,approved,2024-02-08 03:07:00
8289,1935,42,101.84,approved,2024-05-05 07:08:00
8290,479,117,63.52,approved,2024-06-07 17:16:00
8291,1849,41,28.49,approved,2024-04-25 09:25:00
8292,1876,116,86.02,approved,2024-06-26 01:02:00
8293,976,101,327.24,approved,2024-02-21 01:39:00
8294,1137,44,123.28,approved,2024-04-15 01:54:00
8295,1626,43,296.18,approved,2024-05-07 03:02:00
8296,399,116,79.35,declined,2024-01-24 03:27:00
8297,1978,42,19.16,approved,2024-05-22 06:50:00
8298,1296,74,71.36,approved,2024-06-25 18:57:00
8299,1867,30,92.25,approved,2024-05-08 21:45:00
8300,1215,79,15.14,approved,2024-02-13 03:32:00
8301,1666,105,55.18,approved,2024-02-15 08:19:00
8302,1001,73,8.39,approved,2024-03-26 12:22:00
8303,1824,3,119.01,approved,2024-02-27 01:31:00
8304,1047,113,13.21,approved,2024-01-18 09:36:00
8305,787,97,29.46,approved,2024-01-28 00:10:00
8306,1278,42,221.77,approved,2024-01-15 19:14:00
8307,1084,63,41.37,approved,2024-03-25 05:31:00
8308,1235,116,262.55,approved,2024-06-11 04:26:00
8309,1940,94,72.59,approved,2024-02-18 10:12:00
8310,138,58,28.33,approved,2024-03-11 22:05:00
8311,1593,25,7.31,approved,2024-05-24 01:09:00
8312,1577,36,77.17,approved,2024-05-09 14:22:00
8313,294,47,19.51,approved,2024-06-03 07:58:00
8314,1593,8,34.93,approved,2024-03-27 05:49:00
8315,506,29,9.88,approved,2024-04-25 05:55:00
8316,7,42,176.42,approved,2024-03-05 20:07:00
8317,1690,80,55.19,approved,2024-03-28 20:18:00
8318,1151,19,27.19,approved,2024-05-22 15:58:00
8319,559,41,143.53,approved,2024-03-29 05:40:00
8320,644,78,125.18,approved,2024-06-09 18:49:00
8321,1099,26,164.91,declined,2024-05-30 00:42:00
8322,1661,83,36.84,approved,2024-02-04 06:14:00
8323,1962,119,54.93,approved,2024-04-18 18:53:00
8324,1240,16,177.34,approved,2024-02-23 19:34:00
8325,1503,8,73.67,approved,2024-05-13 21:25:00
8326,1813,25,62.89,approved,2024-04-05 07:12:00
8327,1637,65,381.85,approved,2024-02-21 10:04:00
8328,509,102,116.39,approved,2024-03-09 10:48:00
8329,867,90,17.55,declined,2024-05-29 00:27:00
8330,1747,2,58.52,approved,2024-02-24 06:45:00
8331,535,27,87.22,approved,2024-01-27 05:24:00
8332,607,4,17.25,approved,2024-01-06 05:55:00
8333,1335,83,74.74,approved,2024-05-18 18:51:00
8334,864,11,101.4,approved,2024-03-08 02:34:00
8335,953,100,68.61,approved,2024-06-14 15:00:00
8336,303,58,39.79,approved,2024-04-23 22:33:00
8337,783,72,56.95,approved,2024-01-29 13:50:00
8338,1217,57,5.18,approved,2024-05-18 01:46:00
8339,644,14,133.7,approved,2024-06-19 13:23:00
8340,561,59,5.82,approved,2024-02-20 05:38:00
8341,406,91,129.55,approved,2024-04-20 10:01:00
8342,929,37,125.98,approved,2024-01-30 15:43:00
8343,1202,17,176.46,approved,2024-02-28 18:21:00
8344,1959,3,34.94,approved,2024-01-23 13:23:00
8345,108,112,19.48,approved,2024-02-29 10:39:00
8346,1132,62,75.53,approved,2024-03-08 03:24:00
8347,291,41,35.79,approved,2024-05-31 10:12:00
8348,1476,49,105.36,approved,2024-04-10 03:32:00
8349,53,81,36.23,approved,2024-03-20 01:18:00
8350,1324,42,16.04,approved,2024-03-13 00:07:00
8351,365,42,8.79,approved,2024-04-21 14:35:00
8352,1713,98,13.9,approved,2024-01-07 06:52:00
8353,1319,37,8.6,approved,2024-02-28 23:38:00
8354,1159,97,8.64,approved,2024-04-13 11:56:00
8355,81,114,200.09,approved,2024-04-03 03:41:00
8356,115,93,135.59,approved,2024-05-10 13:48:00
8357,1462,17,132.03,approved,2024-03-31 10:00:00
8358,131,119,23.39,approved,2024-01-13 08:38:00
8359,287,20,263.34,approved,2024-01-19 14:45:00
8360,1071,21,286.83,approved,2024-06-20 03:27:00
8361,1462,31,54.53,approved,2024-01-17 17:20:00
8362,1546,47,140.36,approved,2024-06-26 00:07:00
8363,732,44,7.68,approved,2024-01-15 18:35:00
8364,846,44,255.19,approved,2024-05-16 16:31:00
8365,143,64,21.7,approved,2024-03-13 22:04:00
8366,1117,8,197.41,approved,2024-04-05 12:21:00
8367,853,83,68.66,approved,2024-05-23 18:22:00
8368,811,89,31.59,approved,2024-01-29 05:08:00
8369,1123,106,24.8,approved,2024-01-17 06:54:00
8370,1668,27,37.3,approved,2024-03-22 15:31:00
8371,326,15,53.27,approved,2024-05-18 20:34:00
8372,1867,112,98.22,approved,2024-02-17 11:15:00
8373,466,31,8.2,approved,2024-01-11 06:54:00
8374,1321,88,179.47,approved,2024-04-11 12:33:00
8375,50,7,27.78,approved,2024-04-27 00:53:00
8376,1727,90,78.72,approved,2024-02-11 01:18:00
8377,981,6,17.94,approved,2024-01-08 16:16:00
8378,449,98,31.48,approved,2024-02-12 08:31:00
8379,1946,20,289.47,approved,2024-06-22 17:55:00
8380,1783,18,83.69,approved,2024-04-01 03:05:00
8381,655,42,36.24,approved,2024-03-11 13:07:00
8382,1549,82,93.73,declined,2024-05-02 00:25:00
8383,811,3,19.78,approved,2024-04-02 21:18:00
8384,1568,38,17.01,approved,2024-03-30 14:34:00
8385,49,86,48.14,approved,2024-05-10 02:45:00
8386,1428,54,31.68,approved,2024-04-10 03:07:00
8387,140,6,54.73,approved,2024-02-06 10:21:00
8388,1208,5,29.57,approved,2024-02-08 00:25:00
8389,471,75,167.88,approved,2024-03-30 11:14:00
8390,15,45,123.99,approved,2024-05-07 18:19:00
8391,166,75,162.94,approved,2024-06-09 11:58:00
8392,754,66,31.47,approved,2024-06-12 13:57:00
8393,1698,22,6.05,approved,2024-03-13 07:18:00
8394,436,20,12.2,approved,2024-04-07 14:49:00
8395,16,118,14.29,declined,2024-04-24 06:22:00
8396,1525,80,64.23,approved,2024-02-21 05:31:00
8397,545,72,6.81,approved,2024-03-09 03:20:00
8398,1047,50,34.33,approved,2024-01-30 02:27:00
8399,1710,26,170.14,declined,2024-05-17 07:01:00
8400,1245,33,27.64,declined,2024-03-01 21:23:00
8401,401,42,98.37,declined,2024-06-12 11:06:00
8402,534,51,71.11,declined,2024-01-22 16:39:00
8403,1333,37,183.39,approved,2024-03-23 05:17:00
8404,60,58,34.78,approved,2024-04-19 20:09:00
8405,1982,84,72.91,approved,2024-05-02 07:20:00
8406,1049,99,118.97,approved,2024-03-14 20:29:00
8407,420,24,42.63,approved,2024-01-21 12:21:00
8408,86,50,23.92,approved,2024-05-26 11:30:00
8409,219,96,17.77,approved,2024-06-18 20:42:00
8410,1791,27,49.21,approved,2024-02-06 10:26:00
8411,1556,73,24.13,approved,2024-05-13 22:20:00
8412,1531,39,246.8,approved,2024-05-31 15:07:00
8413,1413,87,163.31,approved,2024-02-09 00:28:00
8414,1816,76,168.02,approved,2024-05-28 21:17:00
8415,622,47,156.61,approved,2024-03-25 10:17:00
8416,112,83,77.58,approved,2024-04-23 23:32:00
8417,471,73,75.44,approved,2024-06-11 01:22:00
8418,1812,108,48.04,approved,2024-02-15 22:27:00
8419,445,66,144.06,approved,2024-01-05 08:02:00
8420,635,2,73.71,approved,2024-02-09 09:34:00
8421,1699,24,131.03,declined,2024-06-05 14:57:00
8422,684,27,26.04,approved,2024-03-31 22:45:00
8423,1940,93,61.61,approved,2024-03-11 17:41:00
8424,1475,42,45.08,approved,2024-03-24 08:31:00
8425,801,78,21.99,approved,2024-05-17 05:39:00
8426,339,118,15.67,approved,2024-03-30 12:11:00
8427,984,72,40.9,approved,2024-04-18 15:11:00
8428,585,102,61.63,approved,2024-06-28 15:18:00
8429,1367,110,210.54,approved,2024-06-19 17:25:00
8430,509,10,179.05,approved,2024-04-22 04:57:00
8431,220,114,156.85,approved,2024-01-01 01:10:00
8432,1747,4,20.42,approved,2024-04-22 17:39:00
8433,103,110,24.15,approved,2024-01-03 00:59:00
8434,1940,36,38.8,approved,2024-06-18 07:55:00
8435,1,39,195.57,declined,2024-03-22 00:29:00
8436,782,94,40.68,approved,2024-04-13 10:06:00
8437,1969,21,323.71,approved,2024-01-18 16:48:00
8438,110,48,8.69,approved,2024-02-09 04:41:00
8439,1323,25,21.0,declined,2024-06-25 18:06:00
8440,867,95,16.97,approved,2024-06-08 13:14:00
8441,764,10,92.54,declined,2024-02-20 23:14:00
8442,856,84,155.32,approved,2024-01-05 01:50:00
8443,610,99,73.01,declined,2024-01-07 08:53:00
8444,1841,16,111.46,approved,2024-02-24 23:40:00
8445,291,34,117.49,approved,2024-03-24 04:20:00
8446,1905,120,109.53,approved,2024-06-10 12:56:00
8447,1640,118,49.7,approved,2024-02-07 06:11:00
8448,247,118,6.53,approved,2024-04-25 21:49:00
8449,1525,88,29.83,approved,2024-05-24 07:37:00
8450,63,113,150.9,approved,2024-06-18 11:47:00
8451,1909,61,14.56,approved,2024-02-01 18:45:00
8452,30,15,55.32,approved,2024-01-16 16:09:00
8453,1485,31,133.66,approved,2024-03-23 20:59:00
8454,1782,114,119.82,approved,2024-04-15 13:05:00
8455,1424,72,35.28,approved,2024-02-19 17:20:00
8456,554,3,17.39,approved,2024-05-07 22:54:00
8457,1154,62,14.24,approved,2024-01-12 12:29:00
8458,1498,89,230.58,approved,2024-01-28 21:45:00
8459,442,9,13.51,declined,2024-03-13 08:52:00
8460,1389,49,17.73,approved,2024-01-06 10:37:00
8461,77,64,7.84,approved,2024-03-19 17:34:00
8462,1701,60,68.3,approved,2024-03-16 01:54:00
8463,359,2,87.43,approved,2024-04-14 23:54:00
8464,1838,6,133.1,approved,2024-04-29 12:46:00
8465,130,99,62.09,approved,2024-06-08 12:56:00
8466,576,91,82.74,approved,2024-02-21 06:11:00
8467,1473,62,40.23,approved,2024-02-06 21:36:00
8468,1643,35,75.38,declined,2024-01-05 10:39:00
8469,1375,35,75.88,approved,2024-06-24 08:14:00
8470,1786,25,75.94,approved,2024-02-12 17:56:00
8471,1413,58,160.82,approved,2024-05-27 12:29:00
8472,4,84,180.29,approved,2024-01-09 00:46:00
8473,1789,73,61.67,approved,2024-06-01 01:53:00
8474,1756,56,29.57,approved,2024-04-11 18:03:00
8475,1950,90,147.3,approved,2024-03-29 22:24:00
8476,1622,30,288.79,declined,2024-05-10 06:22:00
8477,1738,96,27.03,approved,2024-01-09 14:37:00
8478,587,47,12.94,approved,2024-01-17 02:17:00
8479,1225,48,24.89,approved,2024-03-24 01:25:00
8480,1681,61,238.98,approved,2024-04-09 03:21:00
8481,336,48,94.47,approved,2024-04-29 21:28:00
8482,1847,48,12.84,approved,2024-05-12 04:48:00
8483,1129,70,83.3,approved,2024-01-27 12:33:00
8484,657,95,33.55,approved,2024-04-26 09:12:00
8485,711,53,13.68,approved,2024-02-01 16:03:00
8486,1189,52,232.42,approved,2024-03-08 17:46:00
8487,958,45,50.56,approved,2024-05-19 16:26:00
8488,599,19,125.77,approved,2024-05-28 05:24:00
8489,1378,97,497.02,approved,2024-06-10 21:58:00
8490,1013,87,327.52,declined,2024-04-08 17:12:00
8491,836,47,157.92,approved,2024-06-24 00:21:00
8492,885,12,168.77,approved,2024-04-19 14:50:00
8493,519,114,130.49,approved,2024-01-26 01:21:00
8494,682,119,140.15,approved,2024-03-06 07:02:00
8495,1322,60,13.25,approved,2024-03-23 01:26:00
8496,1544,70,74.01,approved,2024-06-05 21:15:00
8497,1394,22,31.67,approved,2024-06-10 23:20:00
8498,88,44,68.03,approved,2024-04-02 04:17:00
8499,1881,111,66.13,approved,2024-06-27 21:32:00
8500,1281,19,100.01,approved,2024-04-19 00:09:00
8501,700,70,43.92,approved,2024-04-25 04:17:00
8502,1704,96,211.59,approved,2024-01-30 00:33:00
8503,1744,103,44.6,approved,2024-04-14 10:30:00
8504,286,105,64.33,approved,2024-05-24 05:30:00
8505,422,106,5.7,approved,2024-05-06 04:42:00
8506,812,11,32.91,approved,2024-05-29 21:40:00
8507,859,113,5.98,approved,2024-01-21 08:48:00
8508,1027,70,199.66,approved,2024-01-08 15:24:00
8509,1065,14,64.02,approved,2024-04-14 18:14:00
8510,9,33,118.73,approved,2024-06-19 02:54:00
8511,1128,86,33.21,approved,2024-06-20 12:55:00
8512,338,95,147.33,approved,2024-02-11 06:49:00
8513,1401,91,5.55,approved,2024-05-23 09:37:00
8514,686,63,137.98,approved,2024-01-22 06:50:00
8515,667,94,49.23,approved,2024-06-01 06:35:00
8516,1633,48,82.35,approved,2024-04-09 20:13:00
8517,1919,51,278.01,approved,2024-04-05 05:33:00
8518,1346,105,83.06,approved,2024-03-12 12:10:00
8519,449,74,23.85,approved,2024-03-04 22:07:00
8520,1536,53,203.11,approved,2024-05-05 05:02:00
8521,1540,14,267.6,approved,2024-02-11 02:35:00
8522,1312,83,44.72,approved,2024-03-23 14:02:00
8523,319,107,81.53,approved,2024-05-06 07:52:00
8524,1834,97,51.71,approved,2024-02-04 06:49:00
8525,1467,1,83.04,approved,2024-06-11 14:22:00
8526,1626,65,42.51,approved,2024-05-25 14:58:00
8527,221,64,93.13,approved,2024-01-27 06:41:00
8528,1876,10,35.84,approved,2024-05-06 12:13:00
8529,1946,40,13.83,approved,2024-02-14 00:35:00
8530,1548,52,40.56,approved,2024-02-25 03:12:00
8531,1691,27,31.34,declined,2024-04-08 15:53:00
8532,1308,13,194.02,declined,2024-06-22 05:23:00
8533,1669,25,21.34,approved,2024-01-05 06:41:00
8534,34,4,66.33,approved,2024-02-23 20:18:00
8535,248,27,24.62,approved,2024-02-03 19:23:00
8536,1696,100,201.52,approved,2024-05-03 21:04:00
8537,147,9,26.26,approved,2024-02-16 03:16:00
8538,927,16,29.83,approved,2024-03-17 19:23:00
8539,1936,46,148.05,approved,2024-04-30 10:30:00
8540,826,2,82.65,approved,2024-05-07 00:48:00
8541,1224,39,32.24,approved,2024-03-03 11:19:00
8542,795,48,19.71,approved,2024-02-07 22:43:00
8543,623,55,14.83,approved,2024-04-22 17:34:00
8544,1208,118,20.65,declined,2024-03-28 02:20:00
8545,1301,79,143.83,approved,2024-04-18 00:19:00
8546,86,87,49.44,approved,2024-03-30 10:40:00
8547,65,64,121.58,approved,2024-02-28 04:29:00
8548,720,4,117.58,approved,2024-02-16 13:31:00
8549,1435,61,16.66,approved,2024-06-05 18:31:00
8550,1634,50,14.22,approved,2024-05-17 01:32:00
8551,1104,99,9.17,approved,2024-01-18 20:11:00
8552,866,89,119.61,approved,2024-04-16 21:11:00
8553,1271,113,57.9,approved,2024-03-04 21:46:00
8554,1944,88,108.24,approved,2024-03-30 06:11:00
8555,56,49,7.68,approved,2024-01-08 00:57:00
8556,1972,63,55.22,declined,2024-05-18 04:20:00
8557,1856,12,175.4,approved,2024-03-27 10:44:00
8558,517,70,107.78,declined,2024-01-17 18:10:00
8559,170,32,5.71,approved,2024-05-11 20:25:00
8560,1702,92,54.2,approved,2024-04-24 22:11:00
8561,1889,13,79.43,declined,2024-03-23 18:33:00
8562,778,96,32.27,approved,2024-03-02 10:02:00
8563,495,78,26.39,approved,2024-06-28 03:09:00
8564,962,5,301.34,approved,2024-02-28 18:39:00
8565,635,71,35.36,approved,2024-05-21 11:28:00
8566,1442,110,9.08,approved,2024-03-23 03:19:00
8567,444,79,106.38,approved,2024-03-15 17:58:00
8568,195,2,55.74,approved,2024-05-04 11:40:00
8569,263,76,45.66,approved,2024-06-06 01:16:00
8570,1383,100,51.53,approved,2024-01-06 03:21:00
8571,1916,65,160.38,approved,2024-03-21 21:44:00
8572,142,65,6.8,approved,2024-02-02 23:49:00
8573,949,36,113.13,approved,2024-05-06 21:48:00
8574,1158,50,56.8,declined,2024-05-25 20:57:00
8575,1895,69,73.71,approved,2024-04-29 00:04:00
8576,1484,7,84.0,approved,2024-02-16 02:15:00
8577,1200,16,22.78,declined,2024-05-07 02:33:00
8578,1059,63,26.87,approved,2024-02-01 15:51:00
8579,1848,58,67.78,approved,2024-02-23 09:50:00
8580,1749,21,126.66,approved,2024-01-08 05:57:00
8581,595,77,99.48,approved,2024-03-01 07:58:00
8582,874,15,56.63,approved,2024-05-05 00:42:00
8583,318,108,22.48,declined,2024-01-14 23:38:00
8584,408,62,87.92,approved,2024-03-29 12:26:00
8585,511,1,78.34,approved,2024-03-11 12:09:00
8586,1589,96,85.38,approved,2024-05-26 20:58:00
8587,1340,116,38.38,approved,2024-02-02 03:42:00
8588,1583,49,137.01,approved,2024-01-08 23:41:00
8589,620,24,67.02,approved,2024-02-10 16:08:00
8590,697,111,48.78,approved,2024-05-04 08:13:00
8591,1196,109,102.18,approved,2024-03-30 19:29:00
8592,469,92,198.55,approved,2024-03-21 22:46:00
8593,1656,90,168.51,approved,2024-06-21 14:03:00
8594,1868,15,136.64,approved,2024-01-19 11:37:00
8595,337,18,121.48,approved,2024-01-25 00:42:00
8596,1517,78,55.79,approved,2024-04-12 10:46:00
8597,49,57,6.5,approved,2024-03-31 07:41:00
8598,751,102,75.88,approved,2024-05-07 05:37:00
8599,881,3,28.55,approved,2024-05-08 23:05:00
8600,1076,115,146.9,approved,2024-05-06 07:18:00
8601,755,82,37.85,approved,2024-04-08 22:31:00
8602,218,54,145.89,approved,2024-03-27 05:26:00
8603,69,36,5.47,approved,2024-03-20 10:11:00
8604,1142,90,39.51,approved,2024-03-17 20:51:00
8605,138,9,42.14,approved,2024-01-16 21:10:00
8606,539,113,88.25,approved,2024-06-21 16:46:00
8607,1362,46,62.52,approved,2024-03-27 09:40:00
8608,822,65,56.75,approved,2024-06-16 08:22:00
8609,499,117,6.04,approved,2024-06-17 21:54:00
8610,1794,18,155.31,approved,2024-01-23 00:42:00
8611,50,21,34.73,approved,2024-01-16 17:23:00
8612,1169,24,26.34,declined,2024-04-30 23:51:00
8613,403,58,29.14,approved,2024-04-30 02:58:00
8614,1119,48,96.44,approved,2024-04-11 11:10:00
8615,539,62,9.23,approved,2024-01-13 03:56:00
8616,1989,102,72.33,approved,2024-04-29 11:15:00
8617,380,75,10.81,approved,2024-03-16 05:32:00
8618,238,72,65.07,approved,2024-01-08 05:41:00
8619,476,26,25.1,approved,2024-01-27 19:56:00
8620,616,18,131.13,approved,2024-05-15 22:07:00
8621,1437,51,130.49,approved,2024-01-03 00:54:00
8622,762,8,13.79,approved,2024-04-02 21:04:00
8623,1615,2,29.1,declined,2024-01-21 12:37:00
8624,1075,86,58.47,approved,2024-02-18 09:40:00
8625,1200,68,32.35,approved,2024-01-02 14:41:00
8626,622,113,155.22,approved,2024-05-27 17:19:00
8627,281,41,44.35,approved,2024-06-16 14:44:00
8628,500,111,31.08,approved,2024-03-28 10:51:00
8629,1641,28,6.77,approved,2024-02-04 08:17:00
8630,1360,61,79.18,approved,2024-03-28 01:37:00
8631,981,28,16.46,approved,2024-01-19 00:44:00
8632,354,50,38.9,approved,2024-04-10 16:14:00
